epoch,train_loss,val_loss
1,0.002006415925352485,0.00040397031397185136
2,0.0003098841494283988,0.00039623375473744345
3,0.0002625911313953111,0.0003071606724704399
4,0.00024345041336346185,0.0002883269593185951
5,0.0002237682212398795,0.00027415395565777694
6,0.00021852601294085615,0.000260666072579117
7,0.00021393880635514506,0.00025349696417918514
8,0.00020207246225254494,0.00024202828023780332
9,0.00020485181879848825,0.0002420569261905553
10,0.00019641542368844966,0.0003668254494821371
11,0.0001962558906961931,0.00022513568453791247
12,0.000183449647956877,0.00024054931782302447
13,0.00017910573547851526,0.00022005765877534136
14,0.00018471889774446026,0.00022641078088104962
15,0.0001809463165955094,0.00022332568170345757
16,0.00018039171971395262,0.00023463229284294187
17,0.00016589795935942675,0.00023906571377030857
18,0.00016715233878130675,0.0002321212514923604
19,0.0001610383556362649,0.0002273731679028864
20,0.00016096540422950057,0.00021085165086375592
21,0.0001580242380441632,0.000246860055275922
22,0.0001520052886553458,0.00024739419597270086
23,0.0001578239459377073,0.00021101691256558827
24,0.00015020285183709348,0.00019107741346213218
25,0.00014273384636908303,0.0001861997306425406
26,0.00015057638793223305,0.000260623920841554
27,0.00014542881013767327,0.00018267379350301018
28,0.00014311806953628547,0.00024760713884376835
29,0.00015218223657939233,0.000261371956036973
30,0.00014221340881704237,0.0001798706215235735
31,0.0001337575241632294,0.00018216376896774354
32,0.00013302255039889131,0.00020161554781479089
33,0.00013781525569356746,0.00018761766520139308
34,0.00013550853218475823,0.00017674402180662497
35,0.00013078917495477072,0.00020515075274763446
36,0.00012531570308055962,0.0001807167570172338
37,0.0001374536251387326,0.0001809961047192066
38,0.00012404285836055352,0.00017670262186161276
39,0.0001276903384950856,0.00017366163427691073
40,0.0001252858918360289,0.00017388598436894446
41,0.00012902658489110763,0.00019540683620847588
42,0.00012725613725706353,0.0001703098449831677
43,0.0001233157661772566,0.00018778367856886986
44,0.00011924436003937444,0.00017420309217583096
45,0.00012107875299989246,0.00018464659935785296
46,0.00012129425865168741,0.00017586625945960107
47,0.00011988349840976298,0.00018303423492524904
48,0.00011888274248121889,0.0001718076190056393
49,0.00012435560461199202,0.00016693152479832818
50,0.00012617879960998834,0.0001723903767205504
51,0.00011804225960986515,0.00017008759303195782
52,0.00011588053762352501,0.0001832527527027238
53,0.00011694203284605464,0.000169668091773421
54,0.00011331054315633082,0.00018475347450327907
55,0.00011451143242993567,0.00020212359773130482
56,0.00011759622223507904,0.00016034121434258428
57,0.00011122422436528723,0.00016718562716939
58,0.00011404584510273708,0.0001872709506769329
59,0.0001171125695327646,0.0001687383460088059
60,0.00011219767779948597,0.00016338540085281385
61,0.00011161214557432686,0.0001670527866270615
62,0.00011439802092354512,0.00018254970115755663
63,0.00011154203364640125,0.00016381929552068848
64,0.00011379718574971775,0.00016198468565139487
65,0.00010793822444611578,0.00015667091628169738
66,0.0001095317476483615,0.00016218116692217274
67,0.00010888191546655435,0.00016308407032548255
68,0.00010732351738624857,0.00016223685608650177
69,0.0001066500991510111,0.00017178495723191043
70,0.00011246008496527793,0.00016834690063131897
71,0.00010868755499359395,0.00016004431123546118
72,0.00010665710055945965,0.0001594772524143526
73,0.00010714995855778397,0.00016694331760274593
74,0.00010602759713037812,0.0001679210108704865
75,0.00010300446275323339,0.00016494644355694873
76,0.0001062925013138738,0.00017091772861022037
77,0.0001103109682117065,0.00016220869398493113
78,0.00010649633471075503,0.00017201206694237973
79,0.00010164816390897613,0.00016201543528654308
80,0.00010438181422614434,0.00016261575221379157
81,0.00010437913589157688,0.00017636107572057924
82,0.00010410372779006139,0.0001597010946699261
83,0.00010190218084972002,0.00015474128198294176
84,0.0001038989819244307,0.00018473447452442785
85,0.0001042465225509659,0.00017267518900510812
86,0.0001023404500028846,0.0001690687228780684
87,9.88756181595818e-05,0.0001687258135102321
88,0.00010317764194041957,0.00015338941354224687
89,9.97959764663392e-05,0.00015815920524737734
90,0.00010168602214434941,0.00018299766122444728
91,0.0001013422325377178,0.00018644070024852544
92,9.776841839084227e-05,0.0001578945595484097
93,9.806176382880948e-05,0.00016196068357859014
94,0.00010116308621036297,0.00019108211512671957
95,0.00010272271315443504,0.0001768695759427257
96,9.947312451004109e-05,0.0001605575800017822
97,9.944472088136536e-05,0.00015743638099127903
98,9.968376662072842e-05,0.0001496992337579709
99,9.997235128139436e-05,0.00016438212155345502
100,9.729343783874355e-05,0.0001654768867981972
